,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133054600.0,"[168.0, 168.02, 168.03, 0.0, 0.0]","[14, 1, 1, 0, 0]","[167.98, 167.93, 167.68, 0.0, 0.0]","[3, 1, 3, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,775176,0.0,0,20240205 10:09:23,7752
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133289800.0,"[167.99, 168.0, 168.02, 0.0, 0.0]","[3, 4, 1, 0, 0]","[167.98, 167.68, 167.63, 0.0, 0.0]","[1, 8, 5, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,776576,0.0,0,20240205 10:09:29,7766
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133289800.0,"[167.99, 168.0, 168.02, 0.0, 0.0]","[3, 4, 1, 0, 0]","[167.98, 167.68, 167.63, 0.0, 0.0]","[1, 8, 5, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,776576,0.0,0,20240205 10:09:29,7766
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133340200.0,"[167.99, 168.0, 168.02, 0.0, 0.0]","[1, 4, 1, 0, 0]","[167.88, 167.68, 167.66, 0.0, 0.0]","[1, 8, 1, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,776876,0.0,0,20240205 10:09:32,7769
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133373800.0,"[168.0, 168.02, 168.03, 0.0, 0.0]","[4, 1, 1, 0, 0]","[167.99, 167.98, 167.88, 0.0, 0.0]","[1, 2, 1, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,777076,0.0,0,20240205 10:09:35,7771
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133407400.0,"[168.0, 168.02, 168.03, 0.0, 0.0]","[4, 1, 1, 0, 0]","[167.98, 167.9, 167.88, 0.0, 0.0]","[2, 1, 1, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,777276,0.0,0,20240205 10:09:38,7773
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133474600.0,"[168.02, 168.03, 168.20000000000002, 0.0, 0.0]","[1, 1, 1, 0, 0]","[167.99, 167.98, 167.9, 0.0, 0.0]","[2, 2, 1, 0, 0]",178.16,180.02,168.0,0.0,167.68,177.02,13,777676,0.0,0,20240205 10:09:41,7777
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133575400.0,"[168.19, 168.20000000000002, 168.26, 0.0, 0.0]","[1, 1, 1, 0, 0]","[167.99, 167.98, 167.9, 0.0, 0.0]","[1, 4, 1, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,778276,0.0,0,20240205 10:09:44,7783
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133592200.0,"[168.19, 168.20000000000002, 168.26, 0.0, 0.0]","[1, 1, 1, 0, 0]","[167.99, 167.98, 167.9, 0.0, 0.0]","[1, 4, 1, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,778376,0.0,0,20240205 10:09:47,7784
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133592200.0,"[168.19, 168.20000000000002, 168.26, 0.0, 0.0]","[1, 1, 1, 0, 0]","[168.0, 167.99, 167.98, 0.0, 0.0]","[2, 2, 4, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,778376,0.0,0,20240205 10:09:50,7784
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133659400.0,"[167.99, 168.18, 168.19, 0.0, 0.0]","[26, 1, 1, 0, 0]","[167.98, 167.9, 167.88, 0.0, 0.0]","[4, 1, 1, 0, 0]",178.16,180.02,167.99,0.0,167.68,177.02,13,778776,0.0,0,20240205 10:09:53,7788
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133726600.0,"[167.97, 167.98, 167.99, 0.0, 0.0]","[1, 5, 26, 0, 0]","[167.9, 167.88, 167.73, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,167.98,0.0,167.68,177.02,13,779176,0.0,0,20240205 10:09:56,7792
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133793800.0,"[167.96, 167.97, 167.98, 0.0, 0.0]","[5, 3, 10, 0, 0]","[167.9, 167.73, 167.70000000000002, 0.0, 0.0]","[3, 1, 1, 0, 0]",178.16,180.02,167.89000000000001,0.0,167.68,177.02,13,779576,0.0,0,20240205 10:09:59,7796
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133810600.0,"[167.95000000000002, 167.96, 167.97, 0.0, 0.0]","[3, 5, 3, 0, 0]","[167.9, 167.73, 167.70000000000002, 0.0, 0.0]","[32, 1, 1, 0, 0]",178.16,180.02,167.9,0.0,167.68,177.02,13,779676,0.0,0,20240205 10:10:02,7797
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,133810600.0,"[167.94, 167.95000000000002, 167.96, 0.0, 0.0]","[2, 1, 5, 0, 0]","[167.9, 167.73, 167.70000000000002, 0.0, 0.0]","[32, 1, 1, 0, 0]",178.16,180.02,167.9,0.0,167.68,177.02,13,779676,0.0,0,20240205 10:10:05,7797
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,134045700.0,"[167.97, 167.98, 167.99, 0.0, 0.0]","[2, 5, 3, 0, 0]","[167.92000000000002, 167.91, 167.9, 0.0, 0.0]","[4, 1, 28, 0, 0]",178.16,180.02,167.96,0.0,167.68,177.02,13,781076,0.0,0,20240205 10:10:11,7811
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,134045700.0,"[167.97, 167.98, 167.99, 0.0, 0.0]","[2, 5, 3, 0, 0]","[167.92000000000002, 167.91, 167.9, 0.0, 0.0]","[4, 1, 28, 0, 0]",178.16,180.02,167.96,0.0,167.68,177.02,13,781076,0.0,0,20240205 10:10:11,7811
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,134667000.0,"[168.19, 168.20000000000002, 168.26, 0.0, 0.0]","[1, 1, 1, 0, 0]","[168.01, 168.0, 167.99, 0.0, 0.0]","[1, 3, 2, 0, 0]",178.16,180.02,167.9,0.0,167.68,177.02,13,784776,0.0,0,20240205 10:10:14,7848
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,134885400.0,"[168.18, 168.19, 168.20000000000002, 0.0, 0.0]","[3, 1, 1, 0, 0]","[167.9, 167.8, 167.73, 0.0, 0.0]","[6, 1, 1, 0, 0]",178.16,180.02,167.9,0.0,167.68,177.02,13,786076,0.0,0,20240205 10:10:17,7861
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,134885400.0,"[168.0, 168.18, 168.19, 0.0, 0.0]","[4, 4, 1, 0, 0]","[167.9, 167.8, 167.73, 0.0, 0.0]","[7, 1, 1, 0, 0]",178.16,180.02,167.9,0.0,167.68,177.02,13,786076,0.0,0,20240205 10:10:20,7861
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,134902200.0,"[168.0, 168.18, 168.19, 0.0, 0.0]","[3, 4, 1, 0, 0]","[167.91, 167.9, 167.8, 0.0, 0.0]","[1, 8, 1, 0, 0]",178.16,180.02,168.0,0.0,167.68,177.02,13,786176,0.0,0,20240205 10:10:23,7862
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,134969400.0,"[168.18, 168.19, 168.20000000000002, 0.0, 0.0]","[2, 1, 1, 0, 0]","[168.0, 167.97, 167.91, 0.0, 0.0]","[9, 1, 1, 0, 0]",178.16,180.02,168.16,0.0,167.68,177.02,13,786576,0.0,0,20240205 10:10:26,7866
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135120600.0,"[168.20000000000002, 168.26, 168.52, 0.0, 0.0]","[1, 1, 3, 0, 0]","[168.0, 167.97, 167.91, 0.0, 0.0]","[5, 1, 11, 0, 0]",178.16,180.02,168.0,0.0,167.68,177.02,13,787476,0.0,0,20240205 10:10:29,7875
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135221500.0,"[168.20000000000002, 168.26, 168.52, 0.0, 0.0]","[1, 1, 3, 0, 0]","[168.0, 167.98, 167.97, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,167.98,0.0,167.68,177.02,13,788076,0.0,0,20240205 10:10:32,7881
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135238300.0,"[168.20000000000002, 168.26, 168.52, 0.0, 0.0]","[1, 1, 3, 0, 0]","[168.01, 168.0, 167.98, 0.0, 0.0]","[1, 2, 1, 0, 0]",178.16,180.02,168.20000000000002,0.0,167.68,177.02,13,788176,0.0,0,20240205 10:10:35,7882
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135288700.0,"[168.22, 168.24, 168.25, 0.0, 0.0]","[2, 2, 2, 0, 0]","[168.02, 168.01, 168.0, 0.0, 0.0]","[1, 1, 8, 0, 0]",178.16,180.02,168.23,0.0,167.68,177.02,13,788476,0.0,0,20240205 10:10:38,7885
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135356000.0,"[168.23, 168.24, 168.25, 0.0, 0.0]","[1, 1, 2, 0, 0]","[168.01, 168.0, 167.91, 0.0, 0.0]","[21, 9, 10, 0, 0]",178.16,180.02,168.22,0.0,167.68,177.02,13,788876,0.0,0,20240205 10:10:41,7889
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135356000.0,"[168.22, 168.23, 168.24, 0.0, 0.0]","[1, 2, 1, 0, 0]","[168.02, 168.01, 168.0, 0.0, 0.0]","[1, 21, 10, 0, 0]",178.16,180.02,168.22,0.0,167.68,177.02,13,788876,0.0,0,20240205 10:10:44,7889
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135356000.0,"[168.15, 168.16, 168.17000000000002, 0.0, 0.0]","[1, 1, 20, 0, 0]","[168.02, 168.01, 168.0, 0.0, 0.0]","[1, 21, 10, 0, 0]",178.16,180.02,168.22,0.0,167.68,177.02,13,788876,0.0,0,20240205 10:10:47,7889
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135389600.0,"[168.14000000000001, 168.15, 168.17000000000002, 0.0, 0.0]","[1, 1, 20, 0, 0]","[168.1, 168.02, 168.01, 0.0, 0.0]","[1, 2, 21, 0, 0]",178.16,180.02,168.14000000000001,0.0,167.68,177.02,13,789076,0.0,0,20240205 10:10:50,7891
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135423200.0,"[168.15, 168.17000000000002, 168.22, 0.0, 0.0]","[1, 20, 1, 0, 0]","[168.11, 168.1, 168.02, 0.0, 0.0]","[2, 1, 2, 0, 0]",178.16,180.02,168.14000000000001,0.0,167.68,177.02,13,789276,0.0,0,20240205 10:10:53,7893
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135524100.0,"[168.17000000000002, 168.22, 168.23, 0.0, 0.0]","[19, 1, 1, 0, 0]","[168.1, 168.02, 168.01, 0.0, 0.0]","[1, 2, 21, 0, 0]",178.16,180.02,168.17000000000002,0.0,167.68,177.02,13,789876,0.0,0,20240205 10:10:56,7899
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135524100.0,"[168.17000000000002, 168.22, 168.23, 0.0, 0.0]","[19, 2, 1, 0, 0]","[168.16, 168.15, 168.1, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,168.17000000000002,0.0,167.68,177.02,13,789876,0.0,0,20240205 10:10:59,7899
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135574600.0,"[168.16, 168.17000000000002, 168.22, 0.0, 0.0]","[1, 17, 2, 0, 0]","[168.15, 168.1, 168.02, 0.0, 0.0]","[1, 1, 4, 0, 0]",178.16,180.02,168.16,0.0,167.68,177.02,13,790176,0.0,0,20240205 10:11:02,7902
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135927700.0,"[168.52, 168.55, 168.71, 0.0, 0.0]","[1, 1, 26, 0, 0]","[168.23, 168.18, 168.17000000000002, 0.0, 0.0]","[1, 7, 4, 0, 0]",178.16,180.02,168.25,0.0,167.68,177.02,13,792276,0.0,0,20240205 10:11:05,7923
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,135978300.0,"[168.54, 168.55, 168.71, 0.0, 0.0]","[1, 1, 26, 0, 0]","[168.26, 168.23, 168.17000000000002, 0.0, 0.0]","[1, 1, 4, 0, 0]",178.16,180.02,168.52,0.0,167.68,177.02,13,792576,0.0,0,20240205 10:11:08,7926
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136012000.0,"[168.71, 169.11, 169.53, 0.0, 0.0]","[26, 2, 2, 0, 0]","[168.54, 168.27, 168.26, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,168.55,0.0,167.68,177.02,13,792776,0.0,0,20240205 10:11:11,7928
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136012000.0,"[168.70000000000002, 168.71, 169.11, 0.0, 0.0]","[1, 26, 2, 0, 0]","[168.55, 168.54, 168.27, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,168.55,0.0,167.68,177.02,13,792776,0.0,0,20240205 10:11:14,7928
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136045700.0,"[168.69, 168.70000000000002, 168.71, 0.0, 0.0]","[1, 3, 26, 0, 0]","[168.27, 168.16, 168.15, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,168.54,0.0,167.68,177.02,13,792976,0.0,0,20240205 10:11:17,7930
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136062500.0,"[168.57, 168.58, 168.59, 0.0, 0.0]","[1, 1, 2, 0, 0]","[168.27, 168.16, 168.02, 0.0, 0.0]","[1, 1, 11, 0, 0]",178.16,180.02,168.59,0.0,167.68,177.02,13,793076,0.0,0,20240205 10:11:20,7931
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136079400.0,"[168.57, 168.58, 168.61, 0.0, 0.0]","[1, 1, 10, 0, 0]","[168.28, 168.27, 168.16, 0.0, 0.0]","[5, 1, 1, 0, 0]",178.16,180.02,168.57,0.0,167.68,177.02,13,793176,0.0,0,20240205 10:11:23,7932
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136096200.0,"[168.53, 168.54, 168.55, 0.0, 0.0]","[1, 1, 1, 0, 0]","[168.29, 168.28, 168.27, 0.0, 0.0]","[1, 4, 2, 0, 0]",178.16,180.02,168.55,0.0,167.68,177.02,13,793276,0.0,0,20240205 10:11:26,7933
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136129900.0,"[168.53, 168.55, 168.56, 0.0, 0.0]","[2, 1, 2, 0, 0]","[168.28, 168.27, 168.16, 0.0, 0.0]","[4, 2, 1, 0, 0]",178.16,180.02,168.4,0.0,167.68,177.02,13,793476,0.0,0,20240205 10:11:29,7935
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136146800.0,"[168.52, 168.53, 168.55, 0.0, 0.0]","[1, 1, 1, 0, 0]","[168.3, 168.29, 168.28, 0.0, 0.0]","[1, 1, 4, 0, 0]",178.16,180.02,168.53,0.0,167.68,177.02,13,793576,0.0,0,20240205 10:11:32,7936
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136247900.0,"[168.56, 168.57, 168.68, 0.0, 0.0]","[1, 2, 1, 0, 0]","[168.3, 168.29, 168.28, 0.0, 0.0]","[1, 1, 4, 0, 0]",178.16,180.02,168.31,0.0,167.68,177.02,13,794176,0.0,0,20240205 10:11:35,7942
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136399500.0,"[168.55, 168.57, 168.68, 0.0, 0.0]","[1, 2, 1, 0, 0]","[168.31, 168.27, 168.16, 0.0, 0.0]","[4, 2, 1, 0, 0]",178.16,180.02,168.56,0.0,167.68,177.02,13,795076,0.0,0,20240205 10:11:38,7951
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136433200.0,"[168.55, 168.57, 168.68, 0.0, 0.0]","[1, 2, 1, 0, 0]","[168.32, 168.31, 168.27, 0.0, 0.0]","[1, 4, 1, 0, 0]",178.16,180.02,168.32,0.0,167.68,177.02,13,795276,0.0,0,20240205 10:11:41,7953
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136450000.0,"[168.57, 168.69, 168.70000000000002, 0.0, 0.0]","[2, 1, 2, 0, 0]","[168.32, 168.31, 168.27, 0.0, 0.0]","[1, 4, 1, 0, 0]",178.16,180.02,168.32,0.0,167.68,177.02,13,795376,0.0,0,20240205 10:11:44,7954
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136483700.0,"[168.47, 168.56, 168.57, 0.0, 0.0]","[20, 1, 1, 0, 0]","[168.31, 168.27, 168.05, 0.0, 0.0]","[4, 1, 9, 0, 0]",178.16,180.02,168.32,0.0,167.68,177.02,13,795576,0.0,0,20240205 10:11:47,7956
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136551000.0,"[168.45000000000002, 168.46, 168.47, 0.0, 0.0]","[2, 1, 20, 0, 0]","[168.27, 168.05, 168.02, 0.0, 0.0]","[1, 9, 6, 0, 0]",178.16,180.02,168.31,0.0,167.68,177.02,13,795976,0.0,0,20240205 10:11:50,7960
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,136921500.0,"[168.47, 168.57, 168.69, 0.0, 0.0]","[16, 1, 1, 0, 0]","[168.3, 168.20000000000002, 168.06, 0.0, 0.0]","[1, 2, 1, 0, 0]",178.16,180.02,168.47,0.0,167.68,177.02,13,798176,0.0,0,20240205 10:11:53,7982
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137005600.0,"[168.47, 168.57, 168.69, 0.0, 0.0]","[16, 1, 1, 0, 0]","[168.20000000000002, 168.06, 168.05, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,168.46,0.0,167.68,177.02,13,798676,0.0,0,20240205 10:11:56,7987
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137005600.0,"[168.32, 168.47, 168.57, 0.0, 0.0]","[1, 18, 1, 0, 0]","[168.20000000000002, 168.06, 168.05, 0.0, 0.0]","[1, 1, 1, 0, 0]",178.16,180.02,168.46,0.0,167.68,177.02,13,798676,0.0,0,20240205 10:11:59,7987
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137106700.0,"[168.47, 168.57, 168.59, 0.0, 0.0]","[14, 1, 1, 0, 0]","[168.06, 168.05, 168.02, 0.0, 0.0]","[1, 1, 6, 0, 0]",178.16,180.02,168.47,0.0,167.68,177.02,13,799276,0.0,0,20240205 10:12:02,7993
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137157100.0,"[168.20000000000002, 168.47, 168.57, 0.0, 0.0]","[1, 14, 1, 0, 0]","[168.09, 168.05, 168.02, 0.0, 0.0]","[1, 1, 6, 0, 0]",178.16,180.02,168.20000000000002,0.0,167.68,177.02,13,799576,0.0,0,20240205 10:12:05,7996
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137224400.0,"[168.43, 168.44, 168.45000000000002, 0.0, 0.0]","[1, 1, 2, 0, 0]","[168.03, 168.02, 168.01, 0.0, 0.0]","[2, 6, 20, 0, 0]",178.16,180.02,168.44,0.0,167.68,177.02,13,799976,0.0,0,20240205 10:12:08,8000
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137392500.0,"[168.35, 168.44, 168.46, 0.0, 0.0]","[1, 1, 5, 0, 0]","[168.20000000000002, 168.04, 168.03, 0.0, 0.0]","[1, 1, 4, 0, 0]",178.16,180.02,168.34,0.0,167.68,177.02,13,800976,0.0,0,20240205 10:12:11,8010
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137476600.0,"[168.44, 168.46, 168.47, 0.0, 0.0]","[1, 5, 15, 0, 0]","[168.11, 168.1, 168.03, 0.0, 0.0]","[1, 1, 3, 0, 0]",178.16,180.02,168.43,0.0,167.68,177.02,13,801476,0.0,0,20240205 10:12:14,8015
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137510300.0,"[168.44, 168.47, 168.48, 0.0, 0.0]","[3, 15, 1, 0, 0]","[168.12, 168.1, 168.03, 0.0, 0.0]","[1, 1, 3, 0, 0]",178.16,180.02,168.38,0.0,167.68,177.02,13,801676,0.0,0,20240205 10:12:17,8017
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137527100.0,"[168.44, 168.46, 168.47, 0.0, 0.0]","[3, 5, 15, 0, 0]","[168.20000000000002, 168.1, 168.03, 0.0, 0.0]","[2, 1, 3, 0, 0]",178.16,180.02,168.12,0.0,167.68,177.02,13,801776,0.0,0,20240205 10:12:20,8018
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,137544000.0,"[168.42000000000002, 168.43, 168.44, 0.0, 0.0]","[1, 1, 4, 0, 0]","[168.20000000000002, 168.1, 168.06, 0.0, 0.0]","[2, 1, 1, 0, 0]",178.16,180.02,168.41,0.0,167.68,177.02,13,801876,0.0,0,20240205 10:12:23,8019
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
