high,191.0
lastClose,182.2
lastPrice,185.1
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1258733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:06
volume,12587
,603444.SH
amount,236479100.0
askPrice,"[185.11, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[3, 1, 16, 0, 0]"
bidPrice,"[185.1, 185.08, 185.05, 0.0, 0.0]"
bidVol,"[6, 10, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.11
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1259033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:09
volume,12590
,603444.SH
amount,236553100.0
askPrice,"[185.11, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 1, 16, 0, 0]"
bidPrice,"[185.1, 185.08, 185.05, 0.0, 0.0]"
bidVol,"[3, 10, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.11
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1259433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:12
volume,12594
,603444.SH
amount,236701200.0
askPrice,"[185.14000000000001, 185.15, 185.16, 0.0, 0.0]"
askVol,"[1, 15, 6, 0, 0]"
bidPrice,"[185.08, 185.05, 185.02, 0.0, 0.0]"
bidVol,"[10, 6, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.11
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1260233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:15
volume,12602
,603444.SH
amount,236719700.0
askPrice,"[185.14000000000001, 185.15, 185.16, 0.0, 0.0]"
askVol,"[1, 15, 6, 0, 0]"
bidPrice,"[185.13, 185.08, 185.05, 0.0, 0.0]"
bidVol,"[1, 10, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.11
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1260333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:18
volume,12603
,603444.SH
amount,236738200.0
askPrice,"[185.11, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 1, 15, 0, 0]"
bidPrice,"[185.08, 185.05, 185.02, 0.0, 0.0]"
bidVol,"[10, 6, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.13
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1260433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:21
volume,12604
,603444.SH
amount,236738200.0
askPrice,"[185.09, 185.11, 185.14000000000001, 0.0, 0.0]"
askVol,"[2, 2, 1, 0, 0]"
bidPrice,"[185.08, 185.05, 185.02, 0.0, 0.0]"
bidVol,"[10, 6, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.13
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1260433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:24
volume,12604
,603444.SH
amount,236793800.0
askPrice,"[185.11, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 4, 15, 0, 0]"
bidPrice,"[185.08, 185.05, 185.02, 0.0, 0.0]"
bidVol,"[10, 6, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.09
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1260733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:27
volume,12607
,603444.SH
amount,236830800.0
askPrice,"[185.12, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 4, 15, 0, 0]"
bidPrice,"[185.08, 185.05, 185.02, 0.0, 0.0]"
bidVol,"[10, 6, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.11
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1260933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:33
volume,12609
,603444.SH
amount,236830800.0
askPrice,"[185.12, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 4, 15, 0, 0]"
bidPrice,"[185.08, 185.05, 185.02, 0.0, 0.0]"
bidVol,"[10, 6, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.11
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1260933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:33
volume,12609
,603444.SH
amount,236867800.0
askPrice,"[185.13, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[1, 4, 15, 0, 0]"
bidPrice,"[185.09, 185.08, 185.05, 0.0, 0.0]"
bidVol,"[1, 10, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.12
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1261133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:36
volume,12611
,603444.SH
amount,236997400.0
askPrice,"[185.15, 185.16, 185.21, 0.0, 0.0]"
askVol,"[15, 6, 1, 0, 0]"
bidPrice,"[185.13, 185.09, 185.08, 0.0, 0.0]"
bidVol,"[1, 1, 10, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.14000000000001
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1261833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:39
volume,12618
,603444.SH
amount,236997400.0
askPrice,"[185.15, 185.16, 185.21, 0.0, 0.0]"
askVol,"[16, 5, 1, 0, 0]"
bidPrice,"[185.14000000000001, 185.13, 185.09, 0.0, 0.0]"
bidVol,"[5, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.14000000000001
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1261833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:42
volume,12618
,603444.SH
amount,237090000.0
askPrice,"[185.15, 185.16, 185.21, 0.0, 0.0]"
askVol,"[16, 3, 1, 0, 0]"
bidPrice,"[185.13, 185.09, 185.08, 0.0, 0.0]"
bidVol,"[1, 1, 10, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.14000000000001
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1262333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:45
volume,12623
,603444.SH
amount,237127000.0
askPrice,"[185.13, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[5, 1, 16, 0, 0]"
bidPrice,"[185.1, 185.09, 185.08, 0.0, 0.0]"
bidVol,"[1, 1, 10, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.13
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1262533
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:48
volume,12625
,603444.SH
amount,237164000.0
askPrice,"[185.13, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[9, 1, 16, 0, 0]"
bidPrice,"[185.1, 185.09, 185.08, 0.0, 0.0]"
bidVol,"[1, 1, 10, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.13
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1262733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:51
volume,12627
,603444.SH
amount,237182500.0
askPrice,"[185.11, 185.13, 185.14000000000001, 0.0, 0.0]"
askVol,"[2, 6, 1, 0, 0]"
bidPrice,"[185.09, 185.08, 185.05, 0.0, 0.0]"
bidVol,"[1, 10, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.1
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1262833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:42:54
volume,12628
,603444.SH
amount,237367600.0
askPrice,"[185.13, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 1, 16, 0, 0]"
bidPrice,"[185.09, 185.08, 185.05, 0.0, 0.0]"
bidVol,"[4, 10, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.13
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1263833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:00
volume,12638
,603444.SH
amount,237367600.0
askPrice,"[185.13, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 1, 16, 0, 0]"
bidPrice,"[185.09, 185.08, 185.05, 0.0, 0.0]"
bidVol,"[4, 10, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.13
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1263833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:00
volume,12638
,603444.SH
amount,237571200.0
askPrice,"[185.13, 185.14000000000001, 185.15, 0.0, 0.0]"
askVol,"[2, 1, 16, 0, 0]"
bidPrice,"[185.08, 185.05, 185.02, 0.0, 0.0]"
bidVol,"[3, 6, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.08
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1264933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:03
volume,12649
,603444.SH
amount,238071100.0
askPrice,"[185.25, 185.31, 185.36, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[185.21, 185.17000000000002, 185.16, 0.0, 0.0]"
bidVol,"[1, 5, 8, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1267633
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:06
volume,12676
,603444.SH
amount,238182300.0
askPrice,"[185.39000000000001, 185.4, 185.58, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[185.26, 185.25, 185.21, 0.0, 0.0]"
bidVol,"[4, 3, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.35
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1268233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:09
volume,12682
,603444.SH
amount,238256400.0
askPrice,"[185.37, 185.38, 185.39000000000001, 0.0, 0.0]"
askVol,"[1, 1, 2, 0, 0]"
bidPrice,"[185.31, 185.26, 185.25, 0.0, 0.0]"
bidVol,"[1, 5, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.38
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1268633
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:12
volume,12686
,603444.SH
amount,238293500.0
askPrice,"[185.38, 185.39000000000001, 185.58, 0.0, 0.0]"
askVol,"[1, 1, 5, 0, 0]"
bidPrice,"[185.36, 185.31, 185.26, 0.0, 0.0]"
bidVol,"[2, 1, 5, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.37
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1268833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:15
volume,12688
,603444.SH
amount,238367600.0
askPrice,"[185.53, 185.58, 185.62, 0.0, 0.0]"
askVol,"[2, 5, 1, 0, 0]"
bidPrice,"[185.31, 185.26, 185.21, 0.0, 0.0]"
bidVol,"[1, 6, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.39000000000001
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1269233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:18
volume,12692
,603444.SH
amount,238460300.0
askPrice,"[185.38, 185.39000000000001, 185.5, 0.0, 0.0]"
askVol,"[6, 2, 2, 0, 0]"
bidPrice,"[185.26, 185.16, 185.15, 0.0, 0.0]"
bidVol,"[4, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.39000000000001
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1269733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:21
volume,12697
,603444.SH
amount,238534400.0
askPrice,"[185.38, 185.48, 185.5, 0.0, 0.0]"
askVol,"[7, 1, 2, 0, 0]"
bidPrice,"[185.31, 185.26, 185.16, 0.0, 0.0]"
bidVol,"[2, 3, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.36
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1270133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:24
volume,12701
,603444.SH
amount,238590000.0
askPrice,"[185.37, 185.38, 185.48, 0.0, 0.0]"
askVol,"[2, 7, 1, 0, 0]"
bidPrice,"[185.26, 185.16, 185.15, 0.0, 0.0]"
bidVol,"[3, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.36
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1270433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:27
volume,12704
,603444.SH
amount,238886700.0
askPrice,"[185.36, 185.39000000000001, 185.44, 0.0, 0.0]"
askVol,"[1, 2, 5, 0, 0]"
bidPrice,"[185.26, 185.16, 185.15, 0.0, 0.0]"
bidVol,"[3, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.35
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1272033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:30
volume,12720
,603444.SH
amount,239016400.0
askPrice,"[185.34, 185.39000000000001, 185.44, 0.0, 0.0]"
askVol,"[1, 2, 5, 0, 0]"
bidPrice,"[185.31, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[1, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.31
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1272733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:33
volume,12727
,603444.SH
amount,239072000.0
askPrice,"[185.38, 185.39000000000001, 185.44, 0.0, 0.0]"
askVol,"[2, 2, 5, 0, 0]"
bidPrice,"[185.15, 185.11, 185.09, 0.0, 0.0]"
bidVol,"[1, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.36
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1273033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:36
volume,12730
,603444.SH
amount,239090500.0
askPrice,"[185.38, 185.39000000000001, 185.44, 0.0, 0.0]"
askVol,"[2, 2, 5, 0, 0]"
bidPrice,"[185.11, 185.09, 185.08, 0.0, 0.0]"
bidVol,"[1, 2, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.15
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1273133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:43:39
volume,12731
,603444.SH
amount,239961300.0
askPrice,"[185.20000000000002, 185.22, 185.23, 0.0, 0.0]"
askVol,"[1, 1, 2, 0, 0]"
bidPrice,"[185.15, 185.11, 185.1, 0.0, 0.0]"
bidVol,"[3, 3, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.20000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1277833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:36
volume,12778
,603444.SH
amount,239961300.0
askPrice,"[185.20000000000002, 185.22, 185.23, 0.0, 0.0]"
askVol,"[1, 1, 2, 0, 0]"
bidPrice,"[185.15, 185.11, 185.1, 0.0, 0.0]"
bidVol,"[3, 3, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.20000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1277833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:36
volume,12778
,603444.SH
amount,239998300.0
askPrice,"[185.22, 185.23, 185.24, 0.0, 0.0]"
askVol,"[1, 2, 2, 0, 0]"
bidPrice,"[185.21, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[2, 2, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.20000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1278033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:39
volume,12780
,603444.SH
amount,239998300.0
askPrice,"[185.22, 185.23, 185.24, 0.0, 0.0]"
askVol,"[1, 2, 2, 0, 0]"
bidPrice,"[185.21, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[2, 2, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.20000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1278033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:39
volume,12780
,603444.SH
amount,240035300.0
askPrice,"[185.20000000000002, 185.21, 185.22, 0.0, 0.0]"
askVol,"[1, 3, 1, 0, 0]"
bidPrice,"[185.16, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[1, 2, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1278233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:45
volume,12782
,603444.SH
amount,240035300.0
askPrice,"[185.20000000000002, 185.21, 185.22, 0.0, 0.0]"
askVol,"[1, 3, 1, 0, 0]"
bidPrice,"[185.16, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[1, 3, 4, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1278233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:48
volume,12782
,603444.SH
amount,240553700.0
askPrice,"[185.24, 185.29, 185.3, 0.0, 0.0]"
askVol,"[2, 3, 8, 0, 0]"
bidPrice,"[185.11, 185.09, 185.08, 0.0, 0.0]"
bidVol,"[1, 2, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.1
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1281033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:51
volume,12810
,603444.SH
amount,240553700.0
askPrice,"[185.22, 185.24, 185.29, 0.0, 0.0]"
askVol,"[2, 2, 1, 0, 0]"
bidPrice,"[185.16, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[1, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.1
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1281033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:54
volume,12810
,603444.SH
amount,240572200.0
askPrice,"[185.22, 185.24, 185.3, 0.0, 0.0]"
askVol,"[1, 2, 8, 0, 0]"
bidPrice,"[185.16, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[2, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.22
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1281133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:57
volume,12811
,603444.SH
amount,240572200.0
askPrice,"[185.22, 185.24, 185.3, 0.0, 0.0]"
askVol,"[1, 2, 8, 0, 0]"
bidPrice,"[185.16, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[2, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.22
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1281133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:44:57
volume,12811
,603444.SH
amount,240627800.0
askPrice,"[185.20000000000002, 185.24, 185.3, 0.0, 0.0]"
askVol,"[1, 2, 8, 0, 0]"
bidPrice,"[185.16, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[2, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.22
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1281433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:03
volume,12814
,603444.SH
amount,240738900.0
askPrice,"[185.24, 185.3, 185.32, 0.0, 0.0]"
askVol,"[2, 8, 1, 0, 0]"
bidPrice,"[185.16, 185.15, 185.11, 0.0, 0.0]"
bidVol,"[1, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.16
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1282033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:06
volume,12820
,603444.SH
amount,240757400.0
askPrice,"[185.24, 185.3, 185.32, 0.0, 0.0]"
askVol,"[1, 8, 1, 0, 0]"
bidPrice,"[185.21, 185.16, 185.15, 0.0, 0.0]"
bidVol,"[1, 1, 4, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.24
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1282133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:09
volume,12821
,603444.SH
amount,240794500.0
askPrice,"[185.24, 185.3, 185.32, 0.0, 0.0]"
askVol,"[1, 8, 1, 0, 0]"
bidPrice,"[185.21, 185.20000000000002, 185.17000000000002, 0.0, 0.0]"
bidVol,"[1, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.24
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1282333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:12
volume,12823
,603444.SH
amount,240813000.0
askPrice,"[185.24, 185.3, 185.32, 0.0, 0.0]"
askVol,"[2, 8, 1, 0, 0]"
bidPrice,"[185.21, 185.20000000000002, 185.17000000000002, 0.0, 0.0]"
bidVol,"[1, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.22
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1282433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:15
volume,12824
,603444.SH
amount,240850000.0
askPrice,"[185.3, 185.32, 185.38, 0.0, 0.0]"
askVol,"[8, 1, 15, 0, 0]"
bidPrice,"[185.24, 185.21, 185.20000000000002, 0.0, 0.0]"
bidVol,"[12, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.24
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1282633
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:18
volume,12826
,603444.SH
amount,241461800.0
askPrice,"[185.58, 185.62, 185.69, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[185.5, 185.24, 185.23, 0.0, 0.0]"
bidVol,"[22, 14, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.5
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1285933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:21
volume,12859
,603444.SH
amount,241461800.0
askPrice,"[185.58, 185.62, 185.74, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[185.55, 185.5, 185.26, 0.0, 0.0]"
bidVol,"[4, 22, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.5
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1285933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:24
volume,12859
,603444.SH
amount,241610200.0
askPrice,"[185.61, 185.62, 185.74, 0.0, 0.0]"
askVol,"[1, 2, 1, 0, 0]"
bidPrice,"[185.55, 185.5, 185.26, 0.0, 0.0]"
bidVol,"[1, 22, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.61
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1286733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:30
volume,12867
,603444.SH
amount,241610200.0
askPrice,"[185.61, 185.62, 185.74, 0.0, 0.0]"
askVol,"[1, 2, 1, 0, 0]"
bidPrice,"[185.55, 185.5, 185.26, 0.0, 0.0]"
bidVol,"[1, 22, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.61
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1286733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:30
volume,12867
,603444.SH
amount,241628800.0
askPrice,"[185.59, 185.61, 185.62, 0.0, 0.0]"
askVol,"[1, 1, 2, 0, 0]"
bidPrice,"[185.55, 185.5, 185.26, 0.0, 0.0]"
bidVol,"[5, 23, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.59
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1286833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:33
volume,12868
,603444.SH
amount,241628800.0
askPrice,"[185.6, 185.62, 185.74, 0.0, 0.0]"
askVol,"[1, 2, 1, 0, 0]"
bidPrice,"[185.59, 185.55, 185.5, 0.0, 0.0]"
bidVol,"[1, 5, 23, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.59
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1286833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:36
volume,12868
,603444.SH
amount,241665900.0
askPrice,"[185.62, 185.68, 185.74, 0.0, 0.0]"
askVol,"[1, 7, 1, 0, 0]"
bidPrice,"[185.55, 185.5, 185.3, 0.0, 0.0]"
bidVol,"[5, 25, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.62
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1287033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:39
volume,12870
,603444.SH
amount,241684500.0
askPrice,"[185.68, 185.74, 185.79, 0.0, 0.0]"
askVol,"[7, 1, 2, 0, 0]"
bidPrice,"[185.6, 185.55, 185.5, 0.0, 0.0]"
bidVol,"[1, 6, 26, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.62
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1287133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:42
volume,12871
,603444.SH
amount,241721600.0
askPrice,"[185.68, 186.0, 186.20000000000002, 0.0, 0.0]"
askVol,"[5, 1, 1, 0, 0]"
bidPrice,"[185.62, 185.61, 185.55, 0.0, 0.0]"
bidVol,"[5, 1, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.68
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1287333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:45
volume,12873
,603444.SH
amount,241814500.0
askPrice,"[186.0, 186.20000000000002, 186.21, 0.0, 0.0]"
askVol,"[1, 2, 3, 0, 0]"
bidPrice,"[185.62, 185.61, 185.55, 0.0, 0.0]"
bidVol,"[6, 1, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,185.68
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1287833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:48
volume,12878
,603444.SH
amount,241870300.0
askPrice,"[186.02, 186.03, 186.20000000000002, 0.0, 0.0]"
askVol,"[2, 2, 3, 0, 0]"
bidPrice,"[185.62, 185.61, 185.55, 0.0, 0.0]"
bidVol,"[6, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,186.03
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,1288133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:45:51
volume,12881
,603444.SH
amount,241926100.0
askPrice,"[186.02, 186.20000000000002, 186.21, 0.0, 0.0]"
askVol,"[1, 3, 3, 0, 0]"
bidPrice,"[186.0, 185.62, 185.55, 0.0, 0.0]"
bidVol,"[1, 6, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,186.0
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
